,product_id,customer_id,campaign_id,clicks,original_price,discount_price,click_revenue,disc,cluster
241,79659,171.0,9903.333333333334,2.8333333333333335,3559000.0,3203100.0,9075450.0,0.09999999999999999,1
242,79660,171.0,9885.0,3.6666666666666665,299000.0,269100.0,986700.0,0.09999999999999999,2
243,79661,171.0,10214.875,4.25,789000.0,710100.0,3017925.0,0.09999999999999999,2
244,79662,171.0,10006.142857142857,4.0,599000.0,539100.0,2156400.0,0.09999999999999999,2
245,79663,171.0,8331.0,208.0,37250.0,29800.0,6198400.0,0.2,2
246,79664,171.0,8331.0,23.0,60600.0,48480.0,1115040.0,0.2,2
247,79665,171.0,8331.0,42.0,73500.0,58800.0,2469600.0,0.2,2
248,79666,171.0,10524.333333333334,1.9166666666666667,1289570.0,1018770.0,1952642.5,0.2099924781128593,1
249,79667,171.0,8114.5,2.0,1277850.0,1098960.0,2197920.0,0.13999295691982627,1
250,79668,171.0,8423.714285714286,1.5714285714285714,1195780.0,1195780.0,1879082.857142857,0.0,1
251,79669,171.0,9021.8,8.25,1155340.0,947380.0,7815885.0,0.17999896134471247,1
252,79670,171.0,8852.0,5.454545454545454,1412080.0,1157910.0,6315872.7272727275,0.17999688402923344,1
253,79671,171.0,8757.0,11.2,1642240.0,1346640.0,15082368.0,0.17999805144193295,1
254,79672,171.0,8697.416666666666,2.3333333333333335,2025800.0,1661160.0,3876040.0,0.17999802547141866,1
255,79679,171.0,9035.25,3.5,558860.0,558860.0,1956010.0,0.0,2
256,79680,171.0,10827.0,1.0,441920.0,357960.0,357960.0,0.18998913830557568,2
257,79681,171.0,11029.5,3.0,429610.0,339400.0,1018200.0,0.20998114569027723,2
258,79685,171.0,9264.0,2.75,680190.0,598570.0,1646067.5,0.11999588350313883,2
259,79686,171.0,8618.5,2.5,905300.0,873530.0,2183825.0,0.03509333922456644,2
260,79687,171.0,10152.066666666668,12.8,750000.0,667500.0,8544000.0,0.11000000000000004,2
261,79705,171.0,8468.25,26.75,499400.0,444470.0,11889572.5,0.10999199038846616,2
262,79706,171.0,10918.666666666666,32.0,1155000.0,1027950.0,32894400.0,0.11,1
