,customer_id,campaign_id,activity_type,viewers,pageviews,duration,chats,likes,date,clicks,original_price,discount_price,click_revenue,product_id
1298,171,11658,live,16555,18835,1175154.551,24,753,2023-09-18,738,1197000,1113210,265991160,3
1299,3,11576,live,16571,24847,2972624.844,8868,57789,2023-09-21,26209,7581000,6822900,3424985100,70
1300,3,12122,live,16646,21170,1450340.282,1213,5351,2023-10-17,17575,2279000,1412800,785176500,34
1301,17,8316,live,16693,24014,5578547.835,324,10513,2023-06-08,27953,12752000,12605000,9331715500,39
1302,3,10813,live,16719,21579,1362594.506,1294,3568,2023-08-28,17631,10997000,6531900,2733841700,53
1303,3,9093,live,16761,22072,1948207.994,1320,2678,2023-07-20,21780,2934200,1722000,845783200,44
1304,3,10774,live,16834,22807,1901865.006,1394,16154,2023-08-23,26050,1245900,922860,823863710,31
1305,3,12055,live,16978,21369,1405506.774,1195,7741,2023-10-10,18362,3458000,2271400,732451350,55
1306,3,6476,live,16990,24014,4582184.004,4728,25620,2023-02-26,23067,4430000,3415600,1554508900,50
1307,171,9153,live,17065,20006,1257701.336,212,1370,2023-07-19,1092,162800,114210,13768290,10
1308,171,11033,live,17118,19316,1458679.427,81,489,2023-08-29,789,930000,353300,40638200,8
1309,171,12770,live,17125,19322,939566.713,46,476,2023-10-31,379,427000,298900,37667700,3
1310,171,11675,live,17184,19896,998503.475,24,482,2023-09-21,1249,578500,264600,46599700,6
1311,171,9288,live,17201,19139,1331817.514,167,2857,2023-07-27,2149,33000,29700,63825300,1
1312,3,5564,live,17231,22629,3651543.477,1788,42226,2023-01-05,13969,2924400,2357620,1023150260,26
1313,3,9185,live,17245,21389,1444952.51,1696,6007,2023-07-24,14403,2232000,1549100,667800900,28
1314,29,7720,live,17255,38362,2688933.832,63,3755,2023-05-21,19550,5291000,1523000,1891930000,17
1315,3,7307,live,17267,24149,4276117.864,4429,53761,2023-05-03,8845,641200,411925,227423945,19
1316,3,12616,live,17311,21044,1026995.129,1057,2740,2023-10-31,11200,6049000,4595400,1972095200,36
1317,3,9505,live,17359,21601,1551572.036,1844,9440,2023-08-07,16455,3340000,2060800,1367564100,24
1318,171,9462,live,17388,19865,1566597.476,35,645,2023-08-04,367,58035110,52231600,824529900,28
1319,3,10801,live,17475,22898,1673782.129,2061,6771,2023-08-24,21060,3314800,2350620,2010904830,24
1320,3,10924,live,17640,22994,1753178.717,3056,13545,2023-08-31,19707,13077000,9835700,1097645500,173
1321,171,8916,live,17640,20133,1954265.704,63,3132,2023-07-10,1570,22609000,17097600,2976559200,12
1322,171,9162,live,17663,19853,1411059.379,170,3430,2023-07-20,1280,636700,573030,51059880,15
1323,171,11654,live,17681,19868,1015981.476,95,707,2023-09-18,942,1021000,598300,64808900,9
1324,171,10165,live,17717,19872,1336980.239,154,792,2023-08-10,1186,392000,352800,52302600,8
1325,3,12134,live,17778,22300,1551058.01,1151,7702,2023-10-19,19358,3334300,3080945,2182545780,36
1326,171,11422,live,17803,20822,1225091.625,20,985,2023-09-13,266,8550000,6669600,453011200,4
1327,171,10730,live,17806,20167,1565481.193,101,1758,2023-08-17,1382,353000,317700,61081200,7
1328,171,11662,live,17866,20136,995585.231,38,416,2023-09-19,842,486000,406800,152787710,3
1329,3,8997,live,17872,22505,1427823.383,1022,17090,2023-07-19,13460,3314000,2651200,1882272000,18
1330,3,6903,live,17911,25134,4513102.227,5416,16202,2023-03-29,28161,3928400,2625560,1194521710,64
1331,51,4271,live,17964,23217,3506084.214,6197,34777,2022-11-21,3491,7067300,4417510,398135270,36
1332,3,9188,live,18013,21884,1360964.907,1843,5438,2023-07-25,12271,1243000,884900,596418300,20
1333,3,5975,live,18029,23779,4405931.628,3282,25202,2023-02-07,16112,7046000,3651870,2106269840,39
1334,3,11116,live,18051,23432,1811433.392,2087,15536,2023-09-07,28954,3858000,2479800,1191176700,42
1335,3,11580,live,18099,22394,1140110.529,2634,13046,2023-09-21,12793,14255000,11911400,2564491500,64
1336,171,9458,live,18192,20749,1503844.303,117,1871,2023-08-03,1935,69900,19900,38506500,1
1337,3,10962,live,18222,24334,2050874.602,3517,12242,2023-08-30,25866,2682000,1877400,2442701800,24
1338,171,9160,live,18282,20856,1477790.524,81,1687,2023-07-20,1794,64800,58320,53139240,2
1339,3,11921,live,18296,22039,955411.95,1903,24066,2023-09-26,11419,2054000,1624000,3857131000,6
1340,3,12120,live,18332,22872,1465728.678,857,10649,2023-10-19,17985,5123000,3944900,1524198790,49
1341,3,7623,live,18362,22966,2118673.671,912,33105,2023-05-18,13980,6017000,4101150,910455680,60
1342,171,9286,live,18367,21207,1616229.87,143,529,2023-07-27,2307,468000,421200,80975700,12
1343,3,11939,live,18396,22825,1417379.709,1646,5965,2023-10-11,17707,2992000,1947500,1170582200,37
1344,3,11128,live,18454,25113,2376423.559,4960,14825,2023-09-04,27963,5359800,3765700,1726999400,60
1345,171,9455,live,18500,21927,1940810.883,98,575,2023-08-03,4412,19600,19600,21618800,4
1346,3,6923,live,18522,25201,4286730.93,1831,8186,2023-04-05,24289,3999000,3045700,1409365800,54
1347,3,5601,live,18573,25380,3953417.368,2256,20001,2023-01-12,15195,583000,370700,393737700,16
1348,3,5686,live,18777,23680,3457446.845,924,25954,2023-01-17,8696,20946000,12069000,1521076000,81
1349,3,10441,live,18854,22856,2148455.507,2241,11751,2023-08-21,12172,5802000,5199700,1120100000,68
1350,3,6793,live,18896,25374,4265817.583,3764,14446,2023-03-22,18859,5400200,3536170,1189624445,54
1351,3,6206,live,18913,25016,4134321.362,3531,23537,2023-02-16,13667,512000,365600,827906600,6
1352,3,9521,live,18929,24033,1955327.439,2661,3739,2023-08-09,21131,3207000,1842700,1010352800,37
1353,3,8318,live,18968,24730,2007998.124,1973,9345,2023-06-15,22706,1568000,1282800,831449200,32
1354,3,8961,live,19090,23915,1493937.982,465,3209,2023-07-13,15224,3493000,2445100,869827000,45
1355,3,6939,live,19166,26619,4832716.192,3243,7727,2023-03-30,26252,5253000,3499000,1543283000,57
1356,3,11241,live,19198,26765,2709883.85,2884,8274,2023-09-13,33745,5746000,3992000,2667176100,51
1357,3,11616,live,19212,24470,1665442.139,1495,9379,2023-09-27,22572,4911000,2760680,1365914990,42
1358,3,11482,live,19309,25359,2318237.927,1711,7474,2023-09-18,29460,6714400,4617424,1370607053,91
1359,3,12138,live,19365,25732,1801779.006,2266,15818,2023-10-25,23868,11941000,9333650,5244185100,55
1360,171,8644,live,19372,23010,2514984.948,70,2238,2023-06-30,3822,39000,35100,134152200,1
1361,3,8714,live,19389,24997,2061498.062,1698,5056,2023-07-06,22012,2660400,1423120,944559240,38
1362,3,8911,live,19477,25943,2414934.108,2059,17340,2023-07-26,29694,2917500,1775600,1318713900,37
1363,3,11694,live,19493,23518,1055037.896,648,2370,2023-09-26,12180,11514000,9546700,6494121500,18
1364,3,7108,live,19520,27987,4983352.27,2970,8641,2023-04-18,33173,2141400,1242900,1526915200,28
1365,171,11193,live,19562,22366,2097020.793,26,408,2023-09-04,1707,3146000,2925780,556851450,8
1366,3,12275,live,19657,25966,1759218.422,2759,8027,2023-10-24,24110,5958000,5074600,4531680500,26
1367,3,12424,live,19669,25314,1818787.904,2065,19447,2023-10-26,22790,6465000,4525500,1559733000,75
1368,3,10331,live,19776,25020,1963455.215,3150,13837,2023-08-14,23742,8050000,6328000,4485077000,34
1369,3,5849,live,19778,26100,3760457.466,1478,11300,2023-01-25,11669,1933000,1353100,909759200,22
1370,3,5947,live,19790,26855,4485955.46,1824,32896,2023-02-02,21070,1647200,1310010,1582535520,21
1371,3,6080,live,19813,26186,4631545.816,7159,30593,2023-02-09,25987,5844000,4726450,2079104450,65
1372,3,5963,live,19841,27141,4924203.843,6506,35559,2023-02-08,25461,2484000,1538250,1359059100,29
1373,3,12080,live,19851,25427,1904580.322,5624,21827,2023-10-16,22068,6785000,4678560,1412423520,79
1374,3,5989,live,19860,27520,4181762.614,3853,30521,2023-02-01,15242,4108000,3110550,2168921400,21
1375,3,12428,live,19933,25075,1639912.085,1957,27073,2023-10-24,19657,6561000,4741850,2457297650,48
1376,171,10727,live,19973,22929,1803867.906,133,3956,2023-08-17,2636,165000,148500,78289200,5
1377,3,8314,live,20044,27834,3045570.906,3018,8569,2023-06-14,37732,2362000,1594300,1252387000,49
1378,3,8929,live,20085,25698,1905015.969,2321,14947,2023-07-18,21278,3109000,1919510,1185927950,35
1379,3,5667,live,20114,27470,5102401.086,2087,21460,2023-01-11,31575,3193500,1495400,1288805100,39
1380,3,7517,live,20136,28839,4358351.221,6952,31355,2023-05-11,30866,2298000,1651110,1684672090,29
1381,3,11599,live,20139,25223,1347814.648,633,18034,2023-09-23,12665,1417000,1175000,880940000,18
1382,3,12090,live,20155,25067,1579654.878,3095,17432,2023-10-18,18876,4791000,3604300,1398847000,61
1383,3,11993,live,20196,26157,1699050.93,2306,8802,2023-10-11,20689,1390000,971400,716239040,31
1384,3,11571,live,20236,26449,2363564.32,2180,24935,2023-09-19,27252,5109000,4007400,4514371200,26
1385,3,11941,live,20275,26061,1930887.136,5484,8694,2023-10-12,22537,8941000,5545300,2616607100,55
1386,3,11578,live,20285,24973,1418820.647,1477,22788,2023-09-20,17967,4457000,3081950,1076021800,48
1387,3,6647,live,20310,28440,4707301.015,2679,24039,2023-03-24,31254,3237000,1995600,1422360300,46
1388,171,10846,live,20323,23659,2128918.547,239,9029,2023-08-24,6638,39600,39600,65716200,4
1389,3,7007,live,20335,27814,4576738.862,2937,8248,2023-04-10,26391,4037000,2356000,861878450,53
1390,3,11932,live,20378,26078,1498059.52,1651,9204,2023-10-04,18056,3916000,3334200,2196508000,27
1391,3,12058,live,20416,27271,2613937.148,2314,12254,2023-10-10,35817,969000,513170,1947656220,10
1392,3,12438,live,20432,33826,5371868.476,10852,46105,2023-10-30,33855,6639000,5975100,8368009200,29
1393,3,7686,live,20437,27077,2933259.678,2490,5845,2023-05-25,31920,7700300,4476789,1038759154,121
1394,3,6055,live,20468,26987,4660580.752,5848,17034,2023-02-15,24098,4008000,2787800,2026239800,32
1395,3,5689,live,20504,28541,5416720.214,5255,42543,2023-01-18,34448,3867000,2170550,2441001050,35
1396,3,6750,live,20538,29665,5331445.029,2379,26168,2023-03-28,30618,1810000,1006800,983603800,35
1397,3,5446,live,20646,27136,4253800.639,1126,14788,2022-12-22,2457,258000,148400,94934500,4
1398,3,4282,live,20719,34368,6785901.881,44058,185581,2022-11-23,8289,769900,507790,804992770,5
1399,3,12097,live,20750,26840,2013655.751,1829,22491,2023-10-16,25658,5196300,3515647,1330823935,65
1400,171,10161,live,20767,23881,1907205.572,150,4239,2023-08-10,2082,574100,516690,73503630,13
1401,3,11807,live,20844,28115,2364361.12,3641,22037,2023-09-25,27940,7700000,6117200,2680397000,60
1402,3,7085,live,20870,29959,5257142.972,5975,11782,2023-04-13,34191,6305000,3726300,2034796000,60
1403,3,7702,live,20890,29272,3547516.619,1644,8935,2023-05-31,41212,6618000,4162200,2056452800,96
1404,3,12643,live,20972,26577,1894325.378,4550,11993,2023-10-30,20099,9310000,7162200,2942752900,60
1405,3,9475,live,21058,27026,2198454.68,3546,7766,2023-08-08,26563,3031000,1991450,978278050,44
1406,3,8901,live,21079,27762,2382270.484,3659,17912,2023-07-17,23839,1005000,659900,1416011120,11
1407,3,7471,live,21215,29828,4261961.542,3354,33380,2023-05-09,28607,5532000,3921550,1500319350,88
1408,3,11653,live,21225,27778,2005752.335,1296,8469,2023-09-25,24533,8977200,6151980,1586861570,91
1409,3,7183,live,21243,31338,4920349.363,2800,15760,2023-04-27,33554,4750000,3332800,2229936700,45
1410,3,11638,live,21284,26635,1399020.388,1511,11598,2023-10-04,14366,11340000,9475750,3344499150,50
1411,3,7137,live,21303,30217,5228481.557,2056,8130,2023-04-19,28328,2569000,1960400,1110440700,47
1412,3,8257,live,21306,27323,2214774.837,3275,17943,2023-06-19,24059,3253000,2327600,1669106400,31
1413,3,8388,live,21341,27762,2060700.513,1565,1294,2023-06-21,21295,1323000,1185800,931521850,27
1414,3,5036,live,21366,27132,4269169.837,643,9129,2022-12-01,3644,315000,159300,82410600,7
1415,3,6927,live,21392,29490,5104409.854,2379,38823,2023-04-06,26675,2787000,1607450,937826600,45
1416,3,7098,live,21407,29703,4780690.111,1877,13254,2023-04-20,28001,3214000,2345500,1014839300,53
1417,3,5912,live,21430,37653,6236205.946,15438,50416,2023-01-31,43831,5230900,4392610,2545923740,69
1418,3,6149,live,21441,30654,5550672.789,7730,31992,2023-02-22,31833,1697000,1023500,2047445000,16
1419,171,9154,live,21465,24771,2070447.123,138,1462,2023-07-19,3828,2159700,723500,171447200,15
1420,3,7713,live,21474,27891,2807230.163,5654,12127,2023-05-24,23248,3916000,3132800,2581196800,31
1421,3,6515,live,21640,28536,3855646.779,1760,9126,2023-03-13,18569,4062000,3232200,2306772600,24
1422,3,11811,live,21667,30617,3056708.589,3694,21037,2023-10-04,31304,19827000,15681200,3574577500,133
1423,3,8656,live,21696,29095,2758437.862,2034,8253,2023-07-05,31937,1775200,1080516,1223686856,29
1424,3,6232,live,21707,30261,5924644.765,2451,17872,2023-02-23,30920,2832500,1660788,1281396540,38
1425,3,6145,live,21709,28106,4716006.721,835,58889,2023-02-13,14548,3618000,3618000,1395032000,42
1426,3,5553,live,21746,30386,4884917.357,3503,23645,2023-01-04,25265,1819000,1021730,1985479270,13
1427,3,5913,live,21767,30038,4283911.595,839,3942,2023-01-30,17480,23884000,16383000,20547315000,21
1428,3,12016,live,21780,26770,1441203.822,2173,15428,2023-10-13,18009,26685000,26685000,4347715000,145
1429,3,5839,live,21787,29582,4855904.167,2081,26040,2023-01-19,17426,1968000,1454000,1721134400,16
1430,3,8119,live,21857,29921,2890064.972,5591,32151,2023-06-13,37795,2707000,1847120,2077907450,35
1431,3,11600,live,21941,27971,1669583.45,1033,6118,2023-09-22,16480,5878000,3615000,442654000,127
1432,3,6382,live,21944,29150,4728627.594,2572,14462,2023-03-02,18500,963000,790200,1345156600,11
1433,3,11929,live,21948,28033,1778849.57,1801,22746,2023-10-05,18416,4640000,3911400,1918569350,27
1434,3,7450,live,21966,31573,4752663.383,2665,25233,2023-05-10,28836,2865000,2014100,1106331100,47
1435,3,5429,live,21976,29195,4016987.117,542,15269,2022-12-29,3537,10578000,8053750,1016683150,22
1436,3,7476,live,21985,29177,3901735.462,4249,13611,2023-05-15,20180,4060000,4060000,5352920000,16
1437,3,9327,live,22015,27858,2304886.074,813,8486,2023-08-03,24809,13508000,8228200,2020802600,82
1438,3,7086,live,22068,31578,5431558.216,3884,26980,2023-04-12,35920,5124000,3926600,3200480450,48
1439,3,12595,live,22102,29763,2310263.351,2772,13707,2023-10-31,33977,13438900,11415030,3760201450,46
1440,3,9401,live,22140,28092,1992208.603,890,13908,2023-07-30,22227,1987200,1247095,862522100,27
1441,3,6530,live,22176,29156,4203498.285,394,5717,2023-03-09,15539,2348000,1751900,815919400,30
1442,3,7128,live,22201,34415,6556437.631,2762,9989,2023-04-25,49977,1615900,893710,1662884570,27
1443,3,8722,live,22206,28425,1997177.523,1938,9638,2023-07-09,21229,3513500,2080170,744225360,56
1444,3,11808,live,22472,28736,1697846.553,4401,10626,2023-10-05,18804,832000,790400,1623227950,9
1445,3,12086,live,22540,32587,3740244.226,16299,66724,2023-10-17,32217,11167000,8064750,4086774500,74
1446,2,12092,live,22603,40798,2546382.767,468,11131,2023-10-12,7617,5320000,4853470,1936194120,22
1447,3,6385,live,22610,34219,5717618.413,3744,22250,2023-03-07,39821,3867400,2432566,1551518724,59
1448,3,8121,live,22744,35312,4086447.741,9538,18148,2023-06-12,54962,3528000,2623840,3321170260,40
1449,3,7773,live,22775,31282,3406077.416,3540,17930,2023-05-30,38396,4613000,3469800,1834270950,72
1450,3,9186,live,22841,33206,3380668.789,3680,25987,2023-07-31,41146,3333000,2453545,1554289265,65
1451,3,6004,live,22955,31506,6068041.493,3539,24998,2023-02-14,28783,5405000,4053750,2024535750,58
1452,3,6674,live,23199,32011,5491126.545,4436,25030,2023-03-21,27079,3400000,2360200,3236950800,20
1453,3,11788,live,23233,29337,1451258.634,1616,11817,2023-10-03,14955,6611000,5003400,1586703800,55
1454,3,7828,live,23312,31266,3285022.246,4122,21203,2023-06-07,38396,3057000,1995000,1802325400,43
1455,3,9500,live,23355,29922,2263266.948,996,7094,2023-08-06,25205,1646000,709000,941095000,16
1456,3,4980,live,23636,30396,5039538.634,2609,16206,2022-11-30,5882,3249000,2256500,386088150,41
1457,3,5451,live,23681,34391,5830973.775,1910,17534,2023-01-03,30030,240800,148000,355544400,12
1458,3,9486,live,23702,31294,2295857.709,2910,12755,2023-08-10,26647,277000,191700,367458800,13
1459,3,4895,live,23760,30407,4608735.131,1799,13710,2022-12-06,4684,4315000,3151000,368241800,45
1460,17,6013,live,23853,29353,2876873.969,371,22910,2023-01-26,4084,17055000,17055000,2170755000,35
1461,3,5661,live,23925,31621,5110113.864,4041,29919,2023-01-16,25451,11560000,7562300,3534528200,42
1462,3,7181,live,24037,34125,4486779.464,4594,13223,2023-04-24,32096,499000,424150,2817229800,5
1463,3,9218,live,24099,29922,1985989.521,2809,22015,2023-08-02,18871,4350000,4029000,11251597000,11
1464,3,6572,live,24103,34829,5421349.755,4438,20953,2023-03-15,35500,5471000,3521130,3311685900,33
1465,3,7408,live,24156,35368,5155782.516,3380,21297,2023-05-17,52747,2539000,1567000,1617179000,48
1466,3,9181,live,24199,32757,3137185.62,1394,5897,2023-07-23,40502,2987400,1698900,1258327900,63
1467,3,9130,live,24373,31204,2832313.118,1110,5141,2023-07-27,27855,1686300,1144840,971563120,37
1468,3,8384,live,24401,33635,2911464.333,10582,6258,2023-06-20,38161,1210000,1210000,3885450000,12
1469,3,6810,live,24405,34636,5702205.128,2855,11581,2023-03-27,34997,3565000,2860600,3540521150,33
1470,3,8004,live,24408,32620,3100459.272,2024,21720,2023-06-06,38519,3150000,2065600,1990239850,43
1471,3,12593,live,24419,33065,3089306.24,4082,12095,2023-10-23,36930,16874600,9839400,3363072600,104
1472,3,7684,live,24576,32880,3089872.231,4430,29184,2023-05-29,29144,4289000,3645650,3422283600,31
1473,3,7371,live,24652,34827,5309025.979,3779,26828,2023-05-02,31524,5080000,3358550,1260121100,72
1474,3,5977,live,24750,34262,6310211.083,4941,18195,2023-02-06,33987,1433000,680610,1189488810,15
1475,3,12283,live,24868,34566,3406242.827,4585,13745,2023-10-26,35278,6338200,4432020,1655175420,118
1476,3,5158,live,25053,34654,6310894.224,3137,13362,2022-12-15,12204,6258000,4601050,1482374600,43
1477,3,6928,live,25140,33856,6482243.644,2380,8368,2023-04-03,22531,11364000,9335900,5213071150,46
1478,3,6803,live,25407,37226,6772124.043,3895,15512,2023-03-23,52283,1813400,1025400,2134416975,27
1479,3,8558,live,25456,33175,2796984.259,3140,11884,2023-07-04,37323,5459000,3275400,2110192200,61
1480,3,11815,live,25540,33000,1837416.524,1620,11968,2023-10-05,20554,7658000,6436300,2325578500,59
1481,3,5565,live,25567,35454,4967192.926,748,6151,2022-12-28,4445,20453000,11589000,1895212000,29
1482,3,6652,live,25584,35188,5154876.09,3338,14589,2023-03-14,23607,4379000,3249900,1307867650,49
1483,3,8837,live,25826,34095,2781413.785,1616,10109,2023-07-16,35487,5349000,3518600,1613638200,67
1484,3,5325,live,25908,40404,7730479.294,3361,22373,2022-12-27,32906,4674000,2397710,1514457360,52
1485,3,5182,live,26089,35504,6505714.776,3799,21866,2022-12-20,12317,6104900,4290700,1328722040,47
1486,3,11645,live,26181,32719,2121927.205,4546,24011,2023-09-24,21627,3766500,2713480,1310743100,45
1487,3,7084,live,26182,35987,6015560.34,1340,31857,2023-04-11,39824,7449000,6111631,4456772132,57
1488,3,6176,live,26195,38916,8293957.249,5712,30746,2023-02-20,48455,6851000,4042800,2820907800,70
1489,3,5581,live,26228,37310,6347017.839,5171,39277,2023-01-09,40183,2262000,1603200,7291509200,9
1490,17,5440,live,26386,32493,3726847.621,493,8154,2022-12-15,4676,19597000,19597000,3414276000,30
1491,3,5608,live,26477,36544,5201244.534,1080,10142,2022-12-26,7783,10779000,6990000,1041578000,54
1492,3,7462,live,26580,47830,7483786.127,6762,16690,2023-05-08,78714,1919000,1563750,7648953000,17
1493,3,9310,live,26586,33739,2809024.993,1269,6778,2023-08-01,34835,14864000,6930510,1673670950,158
1494,17,5248,live,26626,32272,2882046.515,700,13809,2022-12-01,607,2565000,2354400,85463100,16
1495,3,12289,live,26657,35432,3260265.608,5724,19862,2023-10-25,32604,8755200,6126720,4126161560,48
1496,3,5598,live,26712,36790,6268565.48,1003,20657,2023-01-02,33621,2229300,1417930,2285994210,26
1497,3,4982,live,26979,34639,5839446.868,4973,30367,2022-11-29,9156,13703300,10480775,1096399050,90
1498,3,6354,live,27104,39148,7365362.696,4189,12435,2023-02-27,38011,5412000,2378000,1853457000,48
1499,3,8750,live,27143,37188,4071896.553,2671,11978,2023-07-03,48727,2199000,1134800,1794991100,30
1500,3,7502,live,27411,39300,5574536.966,3410,21665,2023-05-22,46305,4915200,3435120,1148300650,138
1501,3,4025,live,27541,37575,6335522.251,2977,15845,2022-12-13,14017,9230000,5495600,1231953450,68
1502,3,4057,live,27684,36672,5862890.62,3634,28491,2022-12-07,8737,1650000,1137480,724987200,14
1503,3,6158,live,27733,43194,9519647.509,5144,23485,2023-02-21,65622,5418400,3497100,4314404200,55
1504,3,5196,live,27819,38547,6499181.005,5815,40198,2022-12-19,15558,7215000,4041300,1116796800,62
1505,3,11710,live,27865,36895,2053507.737,2083,12064,2023-09-24,32875,3410000,2424260,1536211430,40
1506,3,6378,live,28047,38742,7596498.695,1941,39928,2023-03-01,30950,2429500,1495650,993576900,45
1507,3,5229,live,28051,37392,6710851.278,4968,16485,2022-12-21,14839,1625900,1180200,744023630,23
1508,3,5263,live,28395,39273,7126408.864,6847,50975,2022-12-12,9500,5916000,3922500,2058923000,18
1509,3,4351,live,28421,38064,7307482.66,4920,14896,2022-11-28,17119,5708000,3038250,1149505600,51
1510,3,6507,live,28483,40817,6637742.159,3919,20440,2023-03-10,43607,6077500,4197565,3782665535,43
1511,17,5574,live,28633,34438,3588922.513,419,19505,2022-12-22,3750,25130000,25130000,2585835000,38
1512,3,6458,live,29184,40442,7401890.226,3891,20938,2023-02-28,34574,4847000,3459950,2129515650,55
1513,3,11994,live,29184,37532,2967331.431,3795,14707,2023-10-18,42069,4693000,2842100,2343201900,55
1514,3,5075,live,29223,39855,7333527.765,3413,21924,2022-12-05,17168,15084000,11806600,2195095600,101
1515,17,5285,live,29359,36018,5001614.915,498,13517,2022-12-08,8281,24548000,18839600,3161624300,51
1516,3,8461,live,29412,41149,3466800.04,7142,39318,2023-06-28,37495,4262000,2750900,2344365200,38
1517,3,5635,live,29556,39493,6662642.519,3576,40049,2023-01-10,30387,4935000,3123400,3754159200,25
1518,3,10451,live,30114,44986,4791902.167,719,4684,2023-08-21,95754,4836000,1235100,2021776600,49
1519,17,5330,live,30195,37625,5670255.758,819,16832,2022-12-13,7890,42604000,42604000,6377838000,57
1520,17,7488,live,30338,53150,3059222.115,42,8204,2023-04-27,977,22915000,22915000,516500000,53
1521,3,11536,live,30485,60816,1753291.793,1137,4395,2023-09-19,5345,174000,122400,126664800,6
1522,3,7590,live,30562,51762,7787368.075,5745,26729,2023-05-16,76528,8857000,6415950,3933944700,107
1523,3,7292,live,31235,49996,9236778.103,8114,27667,2023-04-26,62935,7415000,5196800,5455929750,55
1524,3,8561,live,31760,49340,6312275.323,36733,16033,2023-06-23,66442,14871000,9410000,5177595300,109
1525,29,7133,live,31760,84162,11450892.62,439,9639,2023-04-09,40569,2710000,706800,1920244100,14
1526,3,7787,live,33769,47608,3929594.304,1961,12577,2023-06-05,69895,8257000,7675780,13257031100,43
1527,3,8548,live,34353,50001,4330320.932,6273,41789,2023-06-30,53171,1100400,780100,1917300400,20
1528,17,5142,live,34362,43598,5686353.246,410,12764,2022-11-24,6965,26215000,26215000,2629945000,71
1529,3,7681,live,34412,51863,6628159.693,13622,39476,2023-06-01,80643,14632000,12918300,5040513750,147
1530,3,8439,live,34658,49994,4225626.476,3224,29920,2023-06-24,38959,1803600,1260760,1096103310,44
1531,17,7200,live,34848,45436,7570115.327,552,10636,2023-04-13,19958,21389000,21389000,9088404000,46
1532,3,11260,live,35845,52264,5552560.667,4853,11250,2023-09-11,91366,7157000,4293800,4120482800,81
1533,2,9509,live,36253,77924,4896685.593,337,8122,2023-07-28,2925,14118000,12451130,1030773190,32
1534,3,8462,live,36432,51386,4287961.782,3100,19418,2023-06-26,50985,3911000,2170500,1863385500,58
1535,3,7290,live,36611,52958,7320084.559,2535,4688,2023-05-01,21161,7443000,6193000,5660532000,27
1536,17,6715,live,37487,46211,3787563.563,350,20177,2023-03-09,6399,9712000,9712000,1707876000,32
1537,3,10964,live,37988,66237,2858773.727,4520,14858,2023-08-29,29076,1735800,1186800,2003943000,17
1538,3,11617,live,39128,51764,3781059.543,5407,22785,2023-10-03,45921,9360000,7192250,4553464050,93
1539,3,6374,live,39251,60802,10577512.6,3425,39675,2023-03-06,65984,3407300,2650340,2695950510,56
1540,3,6704,live,39453,63213,12371197.09,2385,13002,2023-03-20,126899,4658000,1905000,4673500100,50
1541,17,6961,live,42169,52812,6028908.713,357,12600,2023-03-23,10747,14490000,14490000,4876775000,30
1542,2,11775,live,42692,85192,5149672.351,365,11605,2023-09-14,8870,3830000,3729800,1614201400,20
1543,2,9317,live,42719,84524,5396991.554,399,7712,2023-07-20,4435,9385000,8193760,446028100,67
1544,3,5178,live,43572,63516,13128062.74,6769,44715,2022-12-08,24906,8619500,6048260,1532288100,125
1545,3,5161,live,43973,64400,10019328.07,5302,48868,2022-12-14,29220,8759000,6958300,7135914900,26
1546,17,7057,live,45046,56629,6619890.357,445,10667,2023-03-30,15313,10892000,10779500,4196448000,44
1547,2,11229,live,45134,83112,5494800.517,1460,21868,2023-09-07,3834,4277000,3973600,787106900,23
1548,171,11195,live,45160,54665,6070968.039,63,613,2023-09-04,5165,239000,222270,1148024550,1
1549,3,7619,live,45461,83249,7624061.524,6278,21823,2023-05-23,63282,5205000,3240500,2425548800,90
1550,2,5073,live,45751,93970,6765947.782,1170,34670,2022-11-24,2123,4063000,2844087,168240133,38
1551,2,8947,live,47115,85531,7768817.697,371,6849,2023-07-06,8555,3579000,1451850,600137150,21
1552,2,9420,live,47255,94577,5108805.714,448,10796,2023-07-26,7834,4594000,4390550,2086533840,18
1553,2,9504,live,47519,93620,6343339.971,1234,14182,2023-07-27,23016,5328000,3828000,6077947000,16
1554,3,4188,live,47587,73154,16527910.76,22929,89351,2022-11-23,45373,13047000,9479750,5909028250,63
1555,3,8397,live,49140,67952,6899506.961,10978,24004,2023-06-27,33421,8613000,8138950,3023594000,95
1556,2,5333,live,49414,95602,6698019.182,855,42533,2022-12-15,3642,7281000,6013780,459883460,59
1557,2,5286,live,49438,97989,6550867.803,498,16364,2022-12-08,1203,34443000,23725560,790467040,45
1558,2,10580,live,49881,100706,5286890.39,672,8698,2023-08-10,4519,5105000,4703940,895975160,25
1559,2,8717,live,50154,116786,8091361.922,364,6796,2023-06-28,6811,15260000,6104000,1350819600,30
1560,2,8559,live,53232,99929,7252798.474,549,4076,2023-06-22,7739,4190000,3887600,1569945000,20
1561,2,9012,live,53875,110885,6293513.602,972,10137,2023-07-13,6784,14237800,11972860,1160675915,42
1562,3,8569,live,53890,83646,9588520.777,11817,84465,2023-06-25,107430,9712000,6620515,8200278480,70
1563,2,7454,live,54177,102798,7032656.529,145,10434,2023-05-04,2951,3758000,3348000,1143079000,12
1564,17,7100,live,54609,89041,14804997.55,6936,30787,2023-04-06,66480,26092800,14857450,15300385350,75
